time,equipment_id,temperature,vibration,status
2025-07-06 16:45:51,MOTOR_002,54.4,5.97,normal
2025-07-06 16:45:51,PUMP_001,43.9,3.31,normal
2025-07-06 16:45:51,PUMP_002,59.2,0.1,normal
2025-07-06 16:45:51,CONV_001,36.9,1.79,normal
2025-07-06 16:45:51,ROBOT_001,50.5,0.1,normal
2025-07-06 16:47:51,MOTOR_001,51.9,2.18,normal
2025-07-06 16:47:51,MOTOR_002,55.7,1.07,normal
2025-07-06 16:47:51,PUMP_001,51.6,4.2,normal
2025-07-06 16:47:51,PUMP_002,49.4,8.22,normal
2025-07-06 16:47:51,CONV_001,44.6,3.06,normal
2025-07-06 16:47:51,ROBOT_001,38.5,0.1,normal
2025-07-06 16:49:51,MOTOR_001,46.0,3.53,normal
2025-07-06 16:49:51,MOTOR_002,53.6,0.1,normal
2025-07-06 16:49:51,PUMP_001,47.9,10.72,normal
2025-07-06 16:49:51,PUMP_002,45.4,0.1,normal
2025-07-06 16:49:51,CONV_001,39.1,4.05,normal
2025-07-06 16:49:51,ROBOT_001,49.3,0.97,normal
2025-07-06 16:51:51,MOTOR_001,47.5,0.1,normal
2025-07-06 16:51:51,MOTOR_002,66.3,8.75,normal
2025-07-06 16:51:51,PUMP_001,47.0,2.38,normal
2025-07-06 16:51:51,PUMP_002,52.2,5.69,normal
2025-07-06 16:51:51,CONV_001,41.1,1.18,normal
2025-07-06 16:51:51,ROBOT_001,35.0,0.1,normal
2025-07-06 16:53:51,MOTOR_001,45.2,2.0,normal
2025-07-06 16:53:51,MOTOR_002,53.0,0.74,normal
2025-07-06 16:53:51,PUMP_001,50.1,1.87,normal
2025-07-06 16:53:51,PUMP_002,53.7,2.55,normal
2025-07-06 16:53:51,CONV_001,43.2,2.87,normal
2025-07-06 16:53:51,ROBOT_001,36.9,2.83,normal
2025-07-06 16:55:51,MOTOR_001,54.5,3.08,normal
2025-07-06 16:55:51,MOTOR_002,63.6,4.36,normal
2025-07-06 16:55:51,PUMP_001,54.6,0.1,normal
2025-07-06 16:55:51,PUMP_002,53.6,8.08,normal
2025-07-06 16:55:51,CONV_001,28.9,1.95,normal
2025-07-06 16:55:51,ROBOT_001,51.8,0.1,normal
2025-07-06 16:57:51,MOTOR_001,49.2,2.77,normal
2025-07-06 16:57:51,MOTOR_002,53.6,0.1,normal
2025-07-06 16:57:51,PUMP_001,35.7,1.37,normal
2025-07-06 16:57:51,PUMP_002,55.5,5.29,normal
2025-07-06 16:57:51,CONV_001,33.5,0.1,normal
2025-07-06 16:57:51,ROBOT_001,39.8,1.87,normal
2025-07-06 16:59:51,MOTOR_001,62.4,2.46,normal
2025-07-06 16:59:51,MOTOR_002,52.3,1.27,normal
2025-07-06 16:59:51,PUMP_001,54.3,5.95,normal
2025-07-06 16:59:51,PUMP_002,53.3,4.05,normal
2025-07-06 16:59:51,CONV_001,37.1,1.35,normal
2025-07-06 16:59:51,ROBOT_001,49.7,4.11,normal
2025-07-06 17:01:51,MOTOR_001,49.8,1.5,normal
2025-07-06 17:01:51,MOTOR_002,70.2,4.96,warning
2025-07-06 17:01:51,PUMP_001,56.0,7.46,normal
2025-07-06 17:01:51,PUMP_002,58.6,8.2,normal
2025-07-06 17:01:51,CONV_001,39.8,1.73,normal
2025-07-06 17:01:51,ROBOT_001,35.3,2.52,normal
2025-07-06 17:03:51,MOTOR_001,55.3,0.1,normal
2025-07-06 17:03:51,MOTOR_002,56.6,0.1,normal
2025-07-06 17:03:51,PUMP_001,52.4,2.58,normal
2025-07-06 17:03:51,PUMP_002,52.4,5.17,normal
2025-07-06 17:03:51,CONV_001,34.8,1.71,normal
2025-07-06 17:03:51,ROBOT_001,44.6,1.13,normal
2025-07-06 17:05:51,MOTOR_001,46.7,3.23,normal
2025-07-06 17:05:51,MOTOR_002,47.9,5.17,normal
2025-07-06 17:05:51,PUMP_001,53.5,7.53,normal
2025-07-06 17:05:51,PUMP_002,55.6,2.22,normal
2025-07-06 17:05:51,CONV_001,26.6,0.51,normal
2025-07-06 17:05:51,ROBOT_001,48.5,0.1,normal
2025-07-06 17:07:51,MOTOR_001,62.9,3.23,normal
2025-07-06 17:07:51,MOTOR_002,53.9,3.94,normal
2025-07-06 17:07:51,PUMP_001,51.6,2.74,normal
2025-07-06 17:07:51,PUMP_002,60.1,11.11,normal
2025-07-06 17:07:51,CONV_001,27.3,2.83,normal
2025-07-06 17:07:51,ROBOT_001,44.0,3.26,normal
2025-07-06 17:09:51,MOTOR_001,57.2,3.73,normal
2025-07-06 17:09:51,MOTOR_002,57.1,0.1,normal
2025-07-06 17:09:51,PUMP_001,50.8,0.1,normal
2025-07-06 17:09:51,PUMP_002,47.3,1.59,normal
2025-07-06 17:09:51,CONV_001,27.3,1.81,normal
2025-07-06 17:09:51,ROBOT_001,47.2,1.11,normal
2025-07-06 17:11:51,MOTOR_001,54.8,2.87,normal
2025-07-06 17:11:51,MOTOR_002,65.5,1.23,normal
2025-07-06 17:11:51,PUMP_001,47.5,0.1,normal
2025-07-06 17:11:51,PUMP_002,49.3,7.18,normal
2025-07-06 17:11:51,CONV_001,37.4,4.97,normal
2025-07-06 17:11:51,ROBOT_001,50.8,2.82,normal
2025-07-06 17:13:51,MOTOR_001,44.5,0.39,normal
2025-07-06 17:13:51,MOTOR_002,55.0,2.23,normal
2025-07-06 17:13:51,PUMP_001,47.3,0.1,normal
2025-07-06 17:13:51,PUMP_002,49.1,0.1,normal
2025-07-06 17:13:51,CONV_001,32.3,2.82,normal
2025-07-06 17:13:51,ROBOT_001,42.7,3.91,normal
2025-07-06 17:15:51,MOTOR_001,48.9,4.4,normal
2025-07-06 17:15:51,MOTOR_002,55.2,4.34,normal
2025-07-06 17:15:51,PUMP_001,53.4,5.99,normal
2025-07-06 17:15:51,PUMP_002,52.8,5.15,normal
2025-07-06 17:15:51,CONV_001,26.7,1.84,normal
2025-07-06 17:15:51,ROBOT_001,53.7,2.06,normal
2025-07-06 17:17:51,MOTOR_001,50.3,2.61,normal
2025-07-06 17:17:51,MOTOR_002,46.8,3.68,normal
2025-07-06 17:17:51,PUMP_001,49.1,8.39,normal
2025-07-06 17:17:51,PUMP_002,51.8,1.53,normal
2025-07-06 17:17:51,CONV_001,30.6,4.43,normal
2025-07-06 17:17:51,ROBOT_001,43.0,2.66,normal
2025-07-06 17:19:51,MOTOR_001,50.3,4.45,normal
2025-07-06 17:19:51,MOTOR_002,57.5,1.58,normal
2025-07-06 17:19:51,PUMP_001,35.1,8.65,normal
2025-07-06 17:19:51,PUMP_002,54.9,13.83,normal
2025-07-06 17:19:51,CONV_001,30.5,0.83,normal
2025-07-06 17:19:51,ROBOT_001,40.5,1.25,normal
2025-07-06 17:21:51,MOTOR_001,49.5,3.25,normal
2025-07-06 17:21:51,MOTOR_002,47.9,6.4,normal
2025-07-06 17:21:51,PUMP_001,52.2,10.31,normal
2025-07-06 17:21:51,PUMP_002,43.7,1.43,normal
2025-07-06 17:21:51,CONV_001,32.8,4.37,normal
2025-07-06 17:21:51,ROBOT_001,46.9,1.64,normal
2025-07-06 17:23:51,MOTOR_001,55.6,6.01,normal
2025-07-06 17:23:51,MOTOR_002,55.0,0.8,normal
2025-07-06 17:23:51,PUMP_001,39.6,1.26,normal
2025-07-06 17:23:51,PUMP_002,50.9,0.1,normal
2025-07-06 17:23:51,CONV_001,37.9,1.64,normal
2025-07-06 17:23:51,ROBOT_001,40.7,1.33,normal
2025-07-06 17:25:51,MOTOR_001,59.0,6.73,normal
2025-07-06 17:25:51,MOTOR_002,50.5,5.47,normal
2025-07-06 17:25:51,PUMP_001,50.5,3.39,normal
2025-07-06 17:25:51,PUMP_002,42.6,5.96,normal
2025-07-06 17:25:51,CONV_001,22.2,0.67,normal
2025-07-06 17:25:51,ROBOT_001,34.3,1.84,normal
2025-07-06 17:27:51,MOTOR_001,50.2,0.1,normal
2025-07-06 17:27:51,MOTOR_002,46.4,3.57,normal
2025-07-06 17:27:51,PUMP_001,47.0,8.6,normal
2025-07-06 17:27:51,PUMP_002,57.4,14.03,normal
2025-07-06 17:27:51,CONV_001,48.9,2.22,normal
2025-07-06 17:27:51,ROBOT_001,32.6,3.0,normal
2025-07-06 17:29:51,MOTOR_001,53.6,0.36,normal
2025-07-06 17:29:51,MOTOR_002,58.2,4.07,normal
2025-07-06 17:29:51,PUMP_001,53.9,2.79,normal
2025-07-06 17:29:51,PUMP_002,60.9,8.47,normal
2025-07-06 17:29:51,CONV_001,36.4,3.59,normal
2025-07-06 17:29:51,ROBOT_001,35.7,0.51,normal
2025-07-06 17:31:51,MOTOR_001,53.7,1.44,normal
2025-07-06 17:31:51,MOTOR_002,42.7,4.54,normal
2025-07-06 17:31:51,PUMP_001,50.8,0.55,normal
2025-07-06 17:31:51,PUMP_002,31.5,3.47,normal
2025-07-06 17:31:51,CONV_001,42.2,4.65,normal
2025-07-06 17:31:51,ROBOT_001,47.8,0.1,normal
2025-07-06 17:33:51,MOTOR_001,52.6,3.95,normal
2025-07-06 17:33:51,MOTOR_002,54.0,1.92,normal
2025-07-06 17:33:51,PUMP_001,46.1,7.65,normal
2025-07-06 17:33:51,PUMP_002,41.9,3.24,normal
2025-07-06 17:33:51,CONV_001,39.6,3.43,normal
2025-07-06 17:33:51,ROBOT_001,35.7,0.18,normal
2025-07-06 17:35:51,MOTOR_001,53.2,3.1,normal
2025-07-06 17:35:51,MOTOR_002,53.7,7.44,normal
2025-07-06 17:35:51,PUMP_001,50.7,7.18,normal
2025-07-06 17:35:51,PUMP_002,39.0,6.53,normal
2025-07-06 17:35:51,CONV_001,35.0,1.76,normal
2025-07-06 17:35:51,ROBOT_001,52.0,3.91,normal
2025-07-06 17:37:51,MOTOR_001,54.1,11.68,warning
2025-07-06 17:37:51,MOTOR_002,44.9,4.94,normal
2025-07-06 17:37:51,PUMP_001,56.8,4.03,normal
2025-07-06 17:37:51,PUMP_002,48.1,12.09,normal
2025-07-06 17:37:51,CONV_001,35.3,2.57,normal
2025-07-06 17:37:51,ROBOT_001,27.4,3.21,normal
2025-07-06 17:39:51,MOTOR_001,39.7,3.2,normal
2025-07-06 17:39:51,MOTOR_002,47.1,6.81,normal
2025-07-06 17:39:51,PUMP_001,49.4,7.31,normal
2025-07-06 17:39:51,PUMP_002,42.6,6.37,normal
2025-07-06 17:39:51,CONV_001,32.3,0.1,normal
2025-07-06 17:39:51,ROBOT_001,38.5,0.43,normal
2025-07-06 17:41:51,MOTOR_001,53.0,1.38,normal
2025-07-06 17:41:51,MOTOR_002,57.8,0.1,normal
2025-07-06 17:41:51,PUMP_001,48.2,1.16,normal
2025-07-06 17:41:51,PUMP_002,46.4,7.2,normal
2025-07-06 17:41:51,CONV_001,38.7,0.94,normal
2025-07-06 17:41:51,ROBOT_001,34.1,1.39,normal
2025-07-06 17:43:51,MOTOR_001,58.8,0.4,normal
2025-07-06 17:43:51,MOTOR_002,49.2,6.55,normal
2025-07-06 17:43:51,PUMP_001,57.9,0.1,normal
2025-07-06 17:43:51,PUMP_002,43.9,3.22,normal
2025-07-06 17:43:51,CONV_001,34.8,1.97,normal
2025-07-06 17:43:51,ROBOT_001,45.0,0.7,normal
2025-07-06 17:45:51,MOTOR_001,49.1,2.87,normal
2025-07-06 17:45:51,MOTOR_002,52.6,6.0,normal
2025-07-06 17:45:51,PUMP_001,57.6,1.4,normal
2025-07-06 17:45:51,PUMP_002,47.9,0.1,normal
2025-07-06 17:45:51,CONV_001,30.4,1.71,normal
2025-07-06 17:45:51,ROBOT_001,34.7,0.88,normal
2025-07-06 17:47:51,MOTOR_001,50.8,3.75,normal
2025-07-06 17:47:51,MOTOR_002,54.6,6.86,normal
2025-07-06 17:47:51,PUMP_001,56.3,0.1,normal
2025-07-06 17:47:51,PUMP_002,34.0,7.42,normal
2025-07-06 17:47:51,CONV_001,30.1,2.87,normal
2025-07-06 17:47:51,ROBOT_001,49.9,3.17,normal
2025-07-06 17:49:51,MOTOR_001,50.4,4.25,normal
2025-07-06 17:49:51,MOTOR_002,58.7,2.67,normal
2025-07-06 17:49:51,PUMP_001,51.8,6.1,normal
2025-07-06 17:49:51,PUMP_002,55.8,9.1,normal
2025-07-06 17:49:51,CONV_001,35.6,0.64,normal
2025-07-06 17:49:51,ROBOT_001,42.3,0.1,normal
2025-07-06 17:51:51,MOTOR_001,55.9,0.1,normal
2025-07-06 17:51:51,MOTOR_002,54.3,6.26,normal
2025-07-06 17:51:51,PUMP_001,44.6,4.45,normal
2025-07-06 17:51:51,PUMP_002,51.1,0.56,normal
2025-07-06 17:51:51,CONV_001,40.4,0.94,normal
2025-07-06 17:51:51,ROBOT_001,48.3,1.27,normal
2025-07-06 17:53:51,MOTOR_001,57.6,1.26,normal
2025-07-06 17:53:51,MOTOR_002,50.1,1.83,normal
2025-07-06 17:53:51,PUMP_001,43.6,4.56,normal
2025-07-06 17:53:51,PUMP_002,64.5,2.08,warning
2025-07-06 17:53:51,CONV_001,37.5,0.1,normal
2025-07-06 17:53:51,ROBOT_001,49.6,3.04,normal
2025-07-06 17:55:51,MOTOR_001,43.4,0.1,normal
2025-07-06 17:55:51,MOTOR_002,58.6,0.1,normal
2025-07-06 17:55:51,PUMP_001,51.7,6.12,normal
2025-07-06 17:55:51,PUMP_002,58.3,4.13,normal
2025-07-06 17:55:51,CONV_001,37.1,1.17,normal
2025-07-06 17:55:51,ROBOT_001,45.7,2.93,normal
2025-07-06 17:57:51,MOTOR_001,58.8,3.31,normal
2025-07-06 17:57:51,MOTOR_002,52.4,4.48,normal
2025-07-06 17:57:51,PUMP_001,54.1,5.7,normal
2025-07-06 17:57:51,PUMP_002,56.8,4.56,normal
2025-07-06 17:57:51,CONV_001,45.2,0.1,normal
2025-07-06 17:57:51,ROBOT_001,48.4,2.81,normal
2025-07-06 17:59:51,MOTOR_001,54.5,1.71,normal
2025-07-06 17:59:51,MOTOR_002,56.7,1.23,normal
2025-07-06 17:59:51,PUMP_001,53.1,6.79,normal
2025-07-06 17:59:51,PUMP_002,55.7,6.62,normal
2025-07-06 17:59:51,CONV_001,38.8,3.03,normal
2025-07-06 17:59:51,ROBOT_001,47.0,0.1,normal
2025-07-06 18:01:51,MOTOR_001,46.8,0.1,normal
2025-07-06 18:01:51,MOTOR_002,51.2,0.1,normal
2025-07-06 18:01:51,PUMP_001,60.0,3.97,normal
2025-07-06 18:01:51,PUMP_002,45.0,9.19,normal
2025-07-06 18:01:51,CONV_001,41.5,0.1,normal
2025-07-06 18:01:51,ROBOT_001,48.1,0.1,normal
2025-07-06 18:03:51,MOTOR_001,47.8,0.29,normal
2025-07-06 18:03:51,MOTOR_002,50.9,5.15,normal
2025-07-06 18:03:51,PUMP_001,48.0,5.5,normal
2025-07-06 18:03:51,PUMP_002,49.2,2.07,normal
2025-07-06 18:03:51,CONV_001,53.7,0.1,normal
2025-07-06 18:03:51,ROBOT_001,42.1,1.6,normal
2025-07-06 18:05:51,MOTOR_001,58.1,0.1,normal
2025-07-06 18:05:51,MOTOR_002,57.7,2.01,normal
2025-07-06 18:05:51,PUMP_001,65.6,3.85,warning
2025-07-06 18:05:51,PUMP_002,44.6,4.25,normal
2025-07-06 18:05:51,CONV_001,39.1,1.87,normal
2025-07-06 18:05:51,ROBOT_001,41.4,1.84,normal
2025-07-06 18:07:51,MOTOR_001,56.0,5.81,normal
2025-07-06 18:07:51,MOTOR_002,58.4,2.99,normal
2025-07-06 18:07:51,PUMP_001,34.3,0.1,normal
2025-07-06 18:07:51,PUMP_002,41.4,2.57,normal
2025-07-06 18:07:51,CONV_001,27.9,3.36,normal
2025-07-06 18:07:51,ROBOT_001,43.9,0.1,normal
2025-07-06 18:09:51,MOTOR_001,60.1,3.3,normal
2025-07-06 18:09:51,MOTOR_002,57.4,0.1,normal
2025-07-06 18:09:51,PUMP_001,45.2,12.31,normal
2025-07-06 18:09:51,PUMP_002,33.1,3.25,normal
2025-07-06 18:09:51,CONV_001,32.5,2.29,normal
2025-07-06 18:09:51,ROBOT_001,35.3,0.1,normal
2025-07-06 18:11:51,MOTOR_001,54.1,3.8,normal
2025-07-06 18:11:51,MOTOR_002,47.4,5.6,normal
2025-07-06 18:11:51,PUMP_001,53.6,1.18,normal
2025-07-06 18:11:51,PUMP_002,56.2,1.34,normal
2025-07-06 18:11:51,CONV_001,39.3,0.1,normal
2025-07-06 18:11:51,ROBOT_001,45.6,1.68,normal
2025-07-06 18:13:51,MOTOR_001,66.8,0.94,normal
2025-07-06 18:13:51,MOTOR_002,48.0,1.43,normal
2025-07-06 18:13:51,PUMP_001,40.3,0.1,normal
2025-07-06 18:13:51,PUMP_002,38.3,5.21,normal
2025-07-06 18:13:51,CONV_001,49.1,1.69,normal
2025-07-06 18:13:51,ROBOT_001,48.3,3.58,normal
2025-07-06 18:15:51,MOTOR_001,60.4,5.16,normal
2025-07-06 18:15:51,MOTOR_002,54.6,2.58,normal
2025-07-06 18:15:51,PUMP_001,50.7,5.1,normal
2025-07-06 18:15:51,PUMP_002,57.0,3.12,normal
2025-07-06 18:15:51,CONV_001,26.6,4.4,normal
2025-07-06 18:15:51,ROBOT_001,40.2,0.87,normal
2025-07-06 18:17:51,MOTOR_001,56.2,5.32,normal
2025-07-06 18:17:51,MOTOR_002,66.0,0.1,normal
2025-07-06 18:17:51,PUMP_001,47.2,1.78,normal
2025-07-06 18:17:51,PUMP_002,37.4,1.54,normal
2025-07-06 18:17:51,CONV_001,44.1,3.79,normal
2025-07-06 18:17:51,ROBOT_001,38.4,1.33,normal
2025-07-06 18:19:51,MOTOR_001,57.3,0.1,normal
2025-07-06 18:19:51,MOTOR_002,46.4,4.94,normal
2025-07-06 18:19:51,PUMP_001,54.6,6.94,normal
2025-07-06 18:19:51,PUMP_002,49.9,4.64,normal
2025-07-06 18:19:51,CONV_001,34.3,3.82,normal
2025-07-06 18:19:51,ROBOT_001,31.4,1.87,normal
2025-07-06 18:21:51,MOTOR_001,57.3,9.09,normal
2025-07-06 18:21:51,MOTOR_002,47.8,0.1,normal
2025-07-06 18:21:51,PUMP_001,37.2,8.77,normal
2025-07-06 18:21:51,PUMP_002,50.9,2.73,normal
2025-07-06 18:21:51,CONV_001,38.1,4.32,normal
2025-07-06 18:21:51,ROBOT_001,34.0,2.05,normal
2025-07-06 18:23:51,MOTOR_001,61.6,5.64,normal
2025-07-06 18:23:51,MOTOR_002,55.7,3.04,normal
2025-07-06 18:23:51,PUMP_001,51.0,0.1,normal
2025-07-06 18:23:51,PUMP_002,41.6,0.1,normal
2025-07-06 18:23:51,CONV_001,32.1,0.99,normal
2025-07-06 18:23:51,ROBOT_001,43.0,1.07,normal
2025-07-06 18:25:51,MOTOR_001,60.5,0.1,normal
2025-07-06 18:25:51,MOTOR_002,48.9,6.77,normal
2025-07-06 18:25:51,PUMP_001,47.5,7.76,normal
2025-07-06 18:25:51,PUMP_002,48.2,3.77,normal
2025-07-06 18:25:51,CONV_001,34.9,3.26,normal
2025-07-06 18:25:51,ROBOT_001,38.1,2.98,normal
2025-07-06 18:27:51,MOTOR_001,49.1,3.25,normal
2025-07-06 18:27:51,MOTOR_002,46.3,1.05,normal
2025-07-06 18:27:51,PUMP_001,46.2,8.29,normal
2025-07-06 18:27:51,PUMP_002,48.9,5.33,normal
2025-07-06 18:27:51,CONV_001,34.9,0.8,normal
2025-07-06 18:27:51,ROBOT_001,48.6,0.14,normal
2025-07-06 18:29:51,MOTOR_001,46.3,2.4,normal
2025-07-06 18:29:51,MOTOR_002,53.5,0.1,normal
2025-07-06 18:29:51,PUMP_001,47.0,5.32,normal
2025-07-06 18:29:51,PUMP_002,40.8,11.56,normal
2025-07-06 18:29:51,CONV_001,40.0,5.15,normal
2025-07-06 18:29:51,ROBOT_001,58.9,3.34,warning
2025-07-06 18:31:51,MOTOR_001,50.2,1.03,normal
2025-07-06 18:31:51,MOTOR_002,50.0,2.81,normal
2025-07-06 18:31:51,PUMP_001,38.6,6.14,normal
2025-07-06 18:31:51,PUMP_002,50.2,9.9,normal
2025-07-06 18:31:51,CONV_001,35.2,0.1,normal
2025-07-06 18:31:51,ROBOT_001,50.6,0.53,normal
2025-07-06 18:33:51,MOTOR_001,60.2,0.37,normal
2025-07-06 18:33:51,MOTOR_002,47.9,0.1,normal
2025-07-06 18:33:51,PUMP_001,56.6,3.54,normal
2025-07-06 18:33:51,PUMP_002,32.9,4.97,normal
2025-07-06 18:33:51,CONV_001,42.7,5.0,normal
2025-07-06 18:33:51,ROBOT_001,44.4,2.58,normal
2025-07-06 18:35:51,MOTOR_001,51.9,3.32,normal
2025-07-06 18:35:51,MOTOR_002,64.2,0.22,normal
2025-07-06 18:35:51,PUMP_001,45.4,0.1,normal
2025-07-06 18:35:51,PUMP_002,53.2,7.23,normal
2025-07-06 18:35:51,CONV_001,27.3,4.4,normal
2025-07-06 18:35:51,ROBOT_001,37.2,1.51,normal
2025-07-06 18:37:51,MOTOR_001,59.7,3.52,normal
2025-07-06 18:37:51,MOTOR_002,55.5,4.84,normal
2025-07-06 18:37:51,PUMP_001,53.6,3.72,normal
2025-07-06 18:37:51,PUMP_002,44.6,0.1,normal
2025-07-06 18:37:51,CONV_001,38.7,3.6,normal
2025-07-06 18:37:51,ROBOT_001,37.0,2.25,normal
2025-07-06 18:39:51,MOTOR_001,48.6,0.55,normal
2025-07-06 18:39:51,MOTOR_002,62.1,0.1,normal
2025-07-06 18:39:51,PUMP_001,48.9,5.51,normal
2025-07-06 18:39:51,PUMP_002,49.5,0.1,normal
2025-07-06 18:39:51,CONV_001,41.0,3.07,normal
2025-07-06 18:39:51,ROBOT_001,36.7,1.44,normal
2025-07-06 18:41:51,MOTOR_001,55.2,3.05,normal
2025-07-06 18:41:51,MOTOR_002,49.8,4.0,normal
2025-07-06 18:41:51,PUMP_001,61.3,1.0,normal
2025-07-06 18:41:51,PUMP_002,52.8,0.1,normal
2025-07-06 18:41:51,CONV_001,27.1,3.3,normal
2025-07-06 18:41:51,ROBOT_001,47.9,0.87,normal
2025-07-06 18:43:51,MOTOR_001,60.3,2.44,normal
2025-07-06 18:43:51,MOTOR_002,57.9,3.51,normal
2025-07-06 18:43:51,PUMP_001,42.3,1.24,normal
2025-07-06 18:43:51,PUMP_002,54.8,0.1,normal
2025-07-06 18:43:51,CONV_001,31.1,3.97,normal
2025-07-06 18:43:51,ROBOT_001,54.3,3.79,normal
2025-07-06 18:45:51,MOTOR_001,65.1,7.75,normal
2025-07-06 18:45:51,MOTOR_002,58.7,1.76,normal
2025-07-06 18:45:51,PUMP_001,42.6,0.1,normal
2025-07-06 18:45:51,PUMP_002,67.3,1.42,warning
2025-07-06 18:45:51,CONV_001,31.7,0.1,normal
2025-07-06 18:45:51,ROBOT_001,41.9,0.82,normal
2025-07-06 18:47:51,MOTOR_001,52.5,2.02,normal
2025-07-06 18:47:51,MOTOR_002,59.8,4.39,normal
2025-07-06 18:47:51,PUMP_001,43.9,0.1,normal
2025-07-06 18:47:51,PUMP_002,50.2,0.7,normal
2025-07-06 18:47:51,CONV_001,42.1,0.42,normal
2025-07-06 18:47:51,ROBOT_001,35.6,4.82,normal
2025-07-06 18:49:51,MOTOR_001,53.8,2.86,normal
2025-07-06 18:49:51,MOTOR_002,60.8,1.38,normal
2025-07-06 18:49:51,PUMP_001,45.5,0.1,normal
2025-07-06 18:49:51,PUMP_002,55.3,7.8,normal
2025-07-06 18:49:51,CONV_001,49.6,0.28,normal
2025-07-06 18:49:51,ROBOT_001,39.2,0.1,normal
2025-07-06 18:51:51,MOTOR_001,47.0,3.11,normal
2025-07-06 18:51:51,MOTOR_002,67.1,4.5,normal
2025-07-06 18:51:51,PUMP_001,39.6,0.1,normal
2025-07-06 18:51:51,PUMP_002,46.9,6.12,normal
2025-07-06 18:51:51,CONV_001,44.1,0.1,normal
2025-07-06 18:51:51,ROBOT_001,43.7,0.1,normal
2025-07-06 18:53:51,MOTOR_001,56.5,4.74,normal
2025-07-06 18:53:51,MOTOR_002,62.3,2.62,normal
2025-07-06 18:53:51,PUMP_001,57.4,6.64,normal
2025-07-06 18:53:51,PUMP_002,46.0,2.52,normal
2025-07-06 18:53:51,CONV_001,39.2,0.54,normal
2025-07-06 18:53:51,ROBOT_001,49.5,3.74,normal
2025-07-06 18:55:51,MOTOR_001,57.3,3.81,normal
2025-07-06 18:55:51,MOTOR_002,51.7,0.1,normal
2025-07-06 18:55:51,PUMP_001,47.3,5.03,normal
2025-07-06 18:55:51,PUMP_002,49.5,1.39,normal
2025-07-06 18:55:51,CONV_001,28.8,2.82,normal
2025-07-06 18:55:51,ROBOT_001,33.6,0.69,normal
2025-07-06 18:57:51,MOTOR_001,55.1,1.43,normal
2025-07-06 18:57:51,MOTOR_002,49.6,3.2,normal
2025-07-06 18:57:51,PUMP_001,68.5,3.49,warning
2025-07-06 18:57:51,PUMP_002,42.0,3.29,normal
2025-07-06 18:57:51,CONV_001,38.6,0.64,normal
2025-07-06 18:57:51,ROBOT_001,34.9,3.41,normal
2025-07-06 18:59:51,MOTOR_001,64.3,0.1,normal
2025-07-06 18:59:51,MOTOR_002,60.8,7.06,normal
2025-07-06 18:59:51,PUMP_001,49.7,3.48,normal
2025-07-06 18:59:51,PUMP_002,41.6,3.8,normal
2025-07-06 18:59:51,CONV_001,25.1,9.56,critical
2025-07-06 18:59:51,ROBOT_001,48.4,2.09,normal
2025-07-06 19:01:51,MOTOR_001,48.7,0.1,normal
2025-07-06 19:01:51,MOTOR_002,54.5,0.15,normal
2025-07-06 19:01:51,PUMP_001,41.3,7.06,normal
2025-07-06 19:01:51,PUMP_002,63.2,11.52,warning
2025-07-06 19:01:51,CONV_001,38.2,3.2,normal
2025-07-06 19:01:51,ROBOT_001,52.4,0.8,normal
2025-07-06 19:03:51,MOTOR_001,50.5,0.1,normal
2025-07-06 19:03:51,MOTOR_002,61.3,0.1,normal
2025-07-06 19:03:51,PUMP_001,46.4,0.1,normal
2025-07-06 19:03:51,PUMP_002,52.0,0.18,normal
2025-07-06 19:03:51,CONV_001,52.7,3.21,normal
2025-07-06 19:03:51,ROBOT_001,43.5,4.46,normal
2025-07-06 19:05:51,MOTOR_001,55.7,0.92,normal
2025-07-06 19:05:51,MOTOR_002,52.0,0.1,normal
2025-07-06 19:05:51,PUMP_001,55.3,0.1,normal
2025-07-06 19:05:51,PUMP_002,49.5,0.46,normal
2025-07-06 19:05:51,CONV_001,37.2,0.1,normal
2025-07-06 19:05:51,ROBOT_001,47.4,3.38,normal
2025-07-06 19:07:51,MOTOR_001,53.6,1.28,normal
2025-07-06 19:07:51,MOTOR_002,40.9,6.12,normal
2025-07-06 19:07:51,PUMP_001,49.3,6.24,normal
2025-07-06 19:07:51,PUMP_002,59.9,1.99,normal
2025-07-06 19:07:51,CONV_001,40.5,2.09,normal
2025-07-06 19:07:51,ROBOT_001,49.0,0.1,normal
2025-07-06 19:09:51,MOTOR_001,55.9,0.12,normal
2025-07-06 19:09:51,MOTOR_002,62.4,2.91,normal
2025-07-06 19:09:51,PUMP_001,47.0,7.08,normal
2025-07-06 19:09:51,PUMP_002,56.3,6.4,normal
2025-07-06 19:09:51,CONV_001,39.8,0.1,normal
2025-07-06 19:09:51,ROBOT_001,48.7,1.19,normal
2025-07-06 19:11:51,MOTOR_001,64.5,3.47,normal
2025-07-06 19:11:51,MOTOR_002,60.4,2.01,normal
2025-07-06 19:11:51,PUMP_001,48.3,5.43,normal
2025-07-06 19:11:51,PUMP_002,45.8,5.11,normal
2025-07-06 19:11:51,CONV_001,37.7,2.34,normal
2025-07-06 19:11:51,ROBOT_001,50.6,3.98,normal
2025-07-06 19:13:51,MOTOR_001,59.6,3.68,normal
2025-07-06 19:13:51,MOTOR_002,58.5,4.41,normal
2025-07-06 19:13:51,PUMP_001,56.1,6.9,normal
