time,equipment_id,sensor_type,value,unit,status
2025-06-29 23:11:37,ROBOT_002,temperature,46.1,celsius,normal
2025-06-29 23:11:37,ROBOT_002,vibration,0,hz,normal
2025-06-29 23:11:37,COMP_001,temperature,72.4,celsius,normal
2025-06-29 23:11:37,COMP_001,vibration,4.61,hz,normal
2025-06-29 23:11:37,COMP_001,pressure,1.9,bar,normal
2025-06-29 23:11:37,HVAC_001,temperature,19.5,celsius,normal
2025-06-29 23:11:37,HVAC_001,vibration,0.96,hz,normal
2025-06-29 23:16:37,MOTOR_001,temperature,65.0,celsius,normal
2025-06-29 23:16:37,MOTOR_001,vibration,5.89,hz,normal
2025-06-29 23:16:37,MOTOR_002,temperature,57.1,celsius,normal
2025-06-29 23:16:37,MOTOR_002,vibration,4.69,hz,normal
2025-06-29 23:16:37,PUMP_001,temperature,46.6,celsius,normal
2025-06-29 23:16:37,PUMP_001,vibration,7.71,hz,normal
2025-06-29 23:16:37,PUMP_001,pressure,67.7,bar,normal
2025-06-29 23:16:37,PUMP_002,temperature,56.5,celsius,normal
2025-06-29 23:16:37,PUMP_002,vibration,1.0,hz,normal
2025-06-29 23:16:37,PUMP_002,pressure,70.4,bar,normal
2025-06-29 23:16:37,CONV_001,temperature,34.7,celsius,normal
2025-06-29 23:16:37,CONV_001,vibration,3.35,hz,normal
2025-06-29 23:16:37,CONV_002,temperature,38.7,celsius,normal
2025-06-29 23:16:37,CONV_002,vibration,0.45,hz,normal
2025-06-29 23:16:37,ROBOT_001,temperature,39.7,celsius,normal
2025-06-29 23:16:37,ROBOT_001,vibration,1.98,hz,normal
2025-06-29 23:16:37,ROBOT_002,temperature,49.1,celsius,normal
2025-06-29 23:16:37,ROBOT_002,vibration,2.59,hz,normal
2025-06-29 23:16:37,COMP_001,temperature,64.7,celsius,normal
2025-06-29 23:16:37,COMP_001,vibration,6.29,hz,normal
2025-06-29 23:16:37,COMP_001,pressure,1.8,bar,normal
2025-06-29 23:16:37,HVAC_001,temperature,21.3,celsius,normal
2025-06-29 23:16:37,HVAC_001,vibration,1.1,hz,normal
2025-06-29 23:21:37,MOTOR_001,temperature,57.7,celsius,normal
2025-06-29 23:21:37,MOTOR_001,vibration,5.58,hz,normal
2025-06-29 23:21:37,MOTOR_002,temperature,64.7,celsius,normal
2025-06-29 23:21:37,MOTOR_002,vibration,1.6,hz,normal
2025-06-29 23:21:37,PUMP_001,temperature,55.2,celsius,normal
2025-06-29 23:21:37,PUMP_001,vibration,1.78,hz,normal
2025-06-29 23:21:37,PUMP_001,pressure,61.5,bar,normal
2025-06-29 23:21:37,PUMP_002,temperature,50.5,celsius,normal
2025-06-29 23:21:37,PUMP_002,vibration,4.59,hz,normal
2025-06-29 23:21:37,PUMP_002,pressure,70.5,bar,normal
2025-06-29 23:21:37,CONV_001,temperature,42.5,celsius,normal
2025-06-29 23:21:37,CONV_001,vibration,0.42,hz,normal
2025-06-29 23:21:37,CONV_002,temperature,36.7,celsius,normal
2025-06-29 23:21:37,CONV_002,vibration,0.62,hz,normal
2025-06-29 23:21:37,ROBOT_001,temperature,48.5,celsius,normal
2025-06-29 23:21:37,ROBOT_001,vibration,1.65,hz,normal
2025-06-29 23:21:37,ROBOT_002,temperature,52.7,celsius,normal
2025-06-29 23:21:37,ROBOT_002,vibration,1.19,hz,normal
2025-06-29 23:21:37,COMP_001,temperature,72.1,celsius,normal
2025-06-29 23:21:37,COMP_001,vibration,9.77,hz,normal
2025-06-29 23:21:37,COMP_001,pressure,1.7,bar,normal
2025-06-29 23:21:37,HVAC_001,temperature,18.9,celsius,normal
2025-06-29 23:21:37,HVAC_001,vibration,0,hz,normal
2025-06-29 23:26:37,MOTOR_001,temperature,64.6,celsius,normal
2025-06-29 23:26:37,MOTOR_001,vibration,0,hz,normal
2025-06-29 23:26:37,MOTOR_002,temperature,62.7,celsius,normal
2025-06-29 23:26:37,MOTOR_002,vibration,3.69,hz,normal
2025-06-29 23:26:37,PUMP_001,temperature,48.8,celsius,normal
2025-06-29 23:26:37,PUMP_001,vibration,0,hz,normal
2025-06-29 23:26:37,PUMP_001,pressure,74.3,bar,normal
2025-06-29 23:26:37,PUMP_002,temperature,56.0,celsius,normal
2025-06-29 23:26:37,PUMP_002,vibration,6.75,hz,normal
2025-06-29 23:26:37,PUMP_002,pressure,56.1,bar,normal
2025-06-29 23:26:37,CONV_001,temperature,39.6,celsius,normal
2025-06-29 23:26:37,CONV_001,vibration,3.56,hz,normal
2025-06-29 23:26:37,CONV_002,temperature,47.1,celsius,normal
2025-06-29 23:26:37,CONV_002,vibration,3.58,hz,normal
2025-06-29 23:26:37,ROBOT_001,temperature,53.6,celsius,normal
2025-06-29 23:26:37,ROBOT_001,vibration,1.37,hz,normal
2025-06-29 23:26:37,ROBOT_002,temperature,40.4,celsius,normal
2025-06-29 23:26:37,ROBOT_002,vibration,0,hz,normal
2025-06-29 23:26:37,COMP_001,temperature,73.3,celsius,normal
2025-06-29 23:26:37,COMP_001,vibration,2.69,hz,normal
2025-06-29 23:26:37,COMP_001,pressure,2.2,bar,normal
2025-06-29 23:26:37,HVAC_001,temperature,20.5,celsius,normal
2025-06-29 23:26:37,HVAC_001,vibration,0.12,hz,normal
2025-06-29 23:31:37,MOTOR_001,temperature,62.8,celsius,normal
2025-06-29 23:31:37,MOTOR_001,vibration,6.0,hz,normal
2025-06-29 23:31:37,MOTOR_002,temperature,55.5,celsius,normal
2025-06-29 23:31:37,MOTOR_002,vibration,4.15,hz,normal
2025-06-29 23:31:37,PUMP_001,temperature,52.2,celsius,normal
2025-06-29 23:31:37,PUMP_001,vibration,4.58,hz,normal
2025-06-29 23:31:37,PUMP_001,pressure,68.6,bar,normal
2025-06-29 23:31:37,PUMP_002,temperature,53.7,celsius,normal
2025-06-29 23:31:37,PUMP_002,vibration,0.15,hz,normal
2025-06-29 23:31:37,PUMP_002,pressure,54.4,bar,normal
2025-06-29 23:31:37,CONV_001,temperature,35.6,celsius,normal
2025-06-29 23:31:37,CONV_001,vibration,0,hz,normal
2025-06-29 23:31:37,CONV_002,temperature,32.1,celsius,normal
2025-06-29 23:31:37,CONV_002,vibration,0,hz,normal
2025-06-29 23:31:37,ROBOT_001,temperature,46.5,celsius,normal
2025-06-29 23:31:37,ROBOT_001,vibration,0,hz,normal
2025-06-29 23:31:37,ROBOT_002,temperature,40.8,celsius,normal
2025-06-29 23:31:37,ROBOT_002,vibration,0,hz,normal
2025-06-29 23:31:37,COMP_001,temperature,70.6,celsius,normal
2025-06-29 23:31:37,COMP_001,vibration,4.39,hz,normal
2025-06-29 23:31:37,COMP_001,pressure,2.0,bar,normal
2025-06-29 23:31:37,HVAC_001,temperature,19.0,celsius,normal
2025-06-29 23:31:37,HVAC_001,vibration,0.32,hz,normal
2025-06-29 23:36:37,MOTOR_001,temperature,54.8,celsius,normal
2025-06-29 23:36:37,MOTOR_001,vibration,2.84,hz,normal
2025-06-29 23:36:37,MOTOR_002,temperature,51.4,celsius,normal
2025-06-29 23:36:37,MOTOR_002,vibration,3.83,hz,normal
2025-06-29 23:36:37,PUMP_001,temperature,47.4,celsius,normal
2025-06-29 23:36:37,PUMP_001,vibration,3.78,hz,normal
2025-06-29 23:36:37,PUMP_001,pressure,63.1,bar,normal
2025-06-29 23:36:37,PUMP_002,temperature,50.4,celsius,normal
2025-06-29 23:36:37,PUMP_002,vibration,5.22,hz,normal
2025-06-29 23:36:37,PUMP_002,pressure,74.9,bar,normal
2025-06-29 23:36:37,CONV_001,temperature,40.1,celsius,normal
2025-06-29 23:36:37,CONV_001,vibration,0.95,hz,normal
2025-06-29 23:36:37,CONV_002,temperature,43.2,celsius,normal
2025-06-29 23:36:37,CONV_002,vibration,2.11,hz,normal
2025-06-29 23:36:37,ROBOT_001,temperature,52.6,celsius,normal
2025-06-29 23:36:37,ROBOT_001,vibration,0.84,hz,normal
2025-06-29 23:36:37,ROBOT_002,temperature,52.4,celsius,normal
2025-06-29 23:36:37,ROBOT_002,vibration,1.42,hz,normal
2025-06-29 23:36:37,COMP_001,temperature,75.2,celsius,normal
2025-06-29 23:36:37,COMP_001,vibration,2.87,hz,normal
2025-06-29 23:36:37,COMP_001,pressure,2.0,bar,normal
2025-06-29 23:36:37,HVAC_001,temperature,21.0,celsius,normal
2025-06-29 23:36:37,HVAC_001,vibration,0.86,hz,normal
2025-06-29 23:41:37,MOTOR_001,temperature,57.0,celsius,normal
2025-06-29 23:41:37,MOTOR_001,vibration,0,hz,normal
2025-06-29 23:41:37,MOTOR_002,temperature,57.1,celsius,normal
2025-06-29 23:41:37,MOTOR_002,vibration,2.7,hz,normal
2025-06-29 23:41:37,PUMP_001,temperature,50.9,celsius,normal
2025-06-29 23:41:37,PUMP_001,vibration,0,hz,normal
2025-06-29 23:41:37,PUMP_001,pressure,56.6,bar,normal
2025-06-29 23:41:37,PUMP_002,temperature,45.5,celsius,normal
2025-06-29 23:41:37,PUMP_002,vibration,6.21,hz,normal
2025-06-29 23:41:37,PUMP_002,pressure,62.2,bar,normal
2025-06-29 23:41:37,CONV_001,temperature,46.6,celsius,normal
2025-06-29 23:41:37,CONV_001,vibration,0,hz,normal
2025-06-29 23:41:37,CONV_002,temperature,38.4,celsius,normal
2025-06-29 23:41:37,CONV_002,vibration,0.95,hz,normal
2025-06-29 23:41:37,ROBOT_001,temperature,39.6,celsius,normal
2025-06-29 23:41:37,ROBOT_001,vibration,0,hz,normal
2025-06-29 23:41:37,ROBOT_002,temperature,47.3,celsius,normal
2025-06-29 23:41:37,ROBOT_002,vibration,1.62,hz,normal
2025-06-29 23:41:37,COMP_001,temperature,66.8,celsius,normal
2025-06-29 23:41:37,COMP_001,vibration,2.09,hz,normal
2025-06-29 23:41:37,COMP_001,pressure,1.9,bar,normal
2025-06-29 23:41:37,HVAC_001,temperature,21.9,celsius,normal
2025-06-29 23:41:37,HVAC_001,vibration,0,hz,normal
2025-06-29 23:46:37,MOTOR_001,temperature,60.0,celsius,normal
2025-06-29 23:46:37,MOTOR_001,vibration,3.92,hz,normal
2025-06-29 23:46:37,MOTOR_002,temperature,50.2,celsius,normal
2025-06-29 23:46:37,MOTOR_002,vibration,3.93,hz,normal
2025-06-29 23:46:37,PUMP_001,temperature,48.5,celsius,normal
2025-06-29 23:46:37,PUMP_001,vibration,7.61,hz,normal
2025-06-29 23:46:37,PUMP_001,pressure,60.5,bar,normal
2025-06-29 23:46:37,PUMP_002,temperature,57.5,celsius,normal
2025-06-29 23:46:37,PUMP_002,vibration,5.61,hz,normal
2025-06-29 23:46:37,PUMP_002,pressure,51.5,bar,normal
2025-06-29 23:46:37,CONV_001,temperature,37.2,celsius,normal
2025-06-29 23:46:37,CONV_001,vibration,3.29,hz,normal
2025-06-29 23:46:37,CONV_002,temperature,37.5,celsius,normal
2025-06-29 23:46:37,CONV_002,vibration,0.77,hz,normal
2025-06-29 23:46:37,ROBOT_001,temperature,40.1,celsius,normal
2025-06-29 23:46:37,ROBOT_001,vibration,0,hz,normal
2025-06-29 23:46:37,ROBOT_002,temperature,51.0,celsius,normal
2025-06-29 23:46:37,ROBOT_002,vibration,0,hz,normal
2025-06-29 23:46:37,COMP_001,temperature,69.6,celsius,normal
2025-06-29 23:46:37,COMP_001,vibration,6.49,hz,normal
2025-06-29 23:46:37,COMP_001,pressure,1.9,bar,normal
2025-06-29 23:46:37,HVAC_001,temperature,20.9,celsius,normal
2025-06-29 23:46:37,HVAC_001,vibration,0.57,hz,normal
2025-06-29 23:51:37,MOTOR_001,temperature,57.1,celsius,normal
2025-06-29 23:51:37,MOTOR_001,vibration,4.07,hz,normal
2025-06-29 23:51:37,MOTOR_002,temperature,60.9,celsius,normal
2025-06-29 23:51:37,MOTOR_002,vibration,3.21,hz,normal
2025-06-29 23:51:37,PUMP_001,temperature,53.2,celsius,normal
2025-06-29 23:51:37,PUMP_001,vibration,0,hz,normal
2025-06-29 23:51:37,PUMP_001,pressure,66.9,bar,normal
2025-06-29 23:51:37,PUMP_002,temperature,46.9,celsius,normal
2025-06-29 23:51:37,PUMP_002,vibration,0,hz,normal
2025-06-29 23:51:37,PUMP_002,pressure,72.8,bar,normal
2025-06-29 23:51:37,CONV_001,temperature,45.0,celsius,normal
2025-06-29 23:51:37,CONV_001,vibration,0,hz,normal
2025-06-29 23:51:37,CONV_002,temperature,44.7,celsius,normal
2025-06-29 23:51:37,CONV_002,vibration,2.38,hz,normal
2025-06-29 23:51:37,ROBOT_001,temperature,48.1,celsius,normal
2025-06-29 23:51:37,ROBOT_001,vibration,1.95,hz,normal
2025-06-29 23:51:37,ROBOT_002,temperature,49.1,celsius,normal
2025-06-29 23:51:37,ROBOT_002,vibration,1.25,hz,normal
2025-06-29 23:51:37,COMP_001,temperature,77.8,celsius,normal
2025-06-29 23:51:37,COMP_001,vibration,6.95,hz,normal
2025-06-29 23:51:37,COMP_001,pressure,2.1,bar,normal
2025-06-29 23:51:37,HVAC_001,temperature,20.3,celsius,normal
2025-06-29 23:51:37,HVAC_001,vibration,1.05,hz,normal
2025-06-29 23:56:37,MOTOR_001,temperature,65.8,celsius,normal
2025-06-29 23:56:37,MOTOR_001,vibration,2.35,hz,normal
2025-06-29 23:56:37,MOTOR_002,temperature,55.2,celsius,normal
2025-06-29 23:56:37,MOTOR_002,vibration,2.68,hz,normal
2025-06-29 23:56:37,PUMP_001,temperature,48.0,celsius,normal
2025-06-29 23:56:37,PUMP_001,vibration,7.88,hz,normal
2025-06-29 23:56:37,PUMP_001,pressure,73.2,bar,normal
2025-06-29 23:56:37,PUMP_002,temperature,57.3,celsius,normal
2025-06-29 23:56:37,PUMP_002,vibration,4.69,hz,normal
2025-06-29 23:56:37,PUMP_002,pressure,58.5,bar,normal
2025-06-29 23:56:37,CONV_001,temperature,34.6,celsius,normal
2025-06-29 23:56:37,CONV_001,vibration,0,hz,normal
2025-06-29 23:56:37,CONV_002,temperature,32.6,celsius,normal
2025-06-29 23:56:37,CONV_002,vibration,0.81,hz,normal
2025-06-29 23:56:37,ROBOT_001,temperature,53.2,celsius,normal
2025-06-29 23:56:37,ROBOT_001,vibration,2.46,hz,normal
2025-06-29 23:56:37,ROBOT_002,temperature,44.1,celsius,normal
2025-06-29 23:56:37,ROBOT_002,vibration,1.63,hz,normal
2025-06-29 23:56:37,COMP_001,temperature,79.2,celsius,normal
2025-06-29 23:56:37,COMP_001,vibration,7.37,hz,normal
2025-06-29 23:56:37,COMP_001,pressure,2.0,bar,normal
2025-06-29 23:56:37,HVAC_001,temperature,21.3,celsius,normal
2025-06-29 23:56:37,HVAC_001,vibration,1.77,hz,normal
2025-06-30 00:01:37,MOTOR_001,temperature,67.1,celsius,normal
2025-06-30 00:01:37,MOTOR_001,vibration,3.57,hz,normal
2025-06-30 00:01:37,MOTOR_002,temperature,53.4,celsius,normal
2025-06-30 00:01:37,MOTOR_002,vibration,1.28,hz,normal
2025-06-30 00:01:37,PUMP_001,temperature,55.7,celsius,normal
2025-06-30 00:01:37,PUMP_001,vibration,9.26,hz,normal
2025-06-30 00:01:37,PUMP_001,pressure,121.1,bar,normal
2025-06-30 00:01:37,PUMP_002,temperature,50.9,celsius,normal
2025-06-30 00:01:37,PUMP_002,vibration,1.99,hz,normal
2025-06-30 00:01:37,PUMP_002,pressure,115.4,bar,normal
2025-06-30 00:01:37,CONV_001,temperature,34.6,celsius,normal
2025-06-30 00:01:37,CONV_001,vibration,0.28,hz,normal
2025-06-30 00:01:37,CONV_002,temperature,33.3,celsius,normal
2025-06-30 00:01:37,CONV_002,vibration,3.23,hz,normal
2025-06-30 00:01:37,ROBOT_001,temperature,44.9,celsius,normal
2025-06-30 00:01:37,ROBOT_001,vibration,1.89,hz,normal
2025-06-30 00:01:37,ROBOT_002,temperature,41.5,celsius,normal
2025-06-30 00:01:37,ROBOT_002,vibration,1.07,hz,normal
2025-06-30 00:01:37,COMP_001,temperature,72.5,celsius,normal
2025-06-30 00:01:37,COMP_001,vibration,4.26,hz,normal
2025-06-30 00:01:37,COMP_001,pressure,3.8,bar,normal
2025-06-30 00:01:37,HVAC_001,temperature,22.1,celsius,normal
2025-06-30 00:01:37,HVAC_001,vibration,2.49,hz,normal
2025-06-30 00:06:37,MOTOR_001,temperature,64.8,celsius,normal
2025-06-30 00:06:37,MOTOR_001,vibration,0.41,hz,normal
2025-06-30 00:06:37,MOTOR_002,temperature,58.2,celsius,normal
2025-06-30 00:06:37,MOTOR_002,vibration,5.47,hz,normal
2025-06-30 00:06:37,PUMP_001,temperature,48.0,celsius,normal
2025-06-30 00:06:37,PUMP_001,vibration,4.65,hz,normal
2025-06-30 00:06:37,PUMP_001,pressure,135.9,bar,normal
2025-06-30 00:06:37,PUMP_002,temperature,52.7,celsius,normal
2025-06-30 00:06:37,PUMP_002,vibration,6.29,hz,normal
2025-06-30 00:06:37,PUMP_002,pressure,132.2,bar,normal
2025-06-30 00:06:37,CONV_001,temperature,46.6,celsius,normal
2025-06-30 00:06:37,CONV_001,vibration,0.45,hz,normal
2025-06-30 00:06:37,CONV_002,temperature,47.3,celsius,normal
2025-06-30 00:06:37,CONV_002,vibration,3.35,hz,normal
2025-06-30 00:06:37,ROBOT_001,temperature,41.9,celsius,normal
2025-06-30 00:06:37,ROBOT_001,vibration,2.33,hz,normal
2025-06-30 00:06:37,ROBOT_002,temperature,45.6,celsius,normal
2025-06-30 00:06:37,ROBOT_002,vibration,2.62,hz,normal
2025-06-30 00:06:37,COMP_001,temperature,70.0,celsius,normal
2025-06-30 00:06:37,COMP_001,vibration,5.71,hz,normal
2025-06-30 00:06:37,COMP_001,pressure,3.9,bar,normal
2025-06-30 00:06:37,HVAC_001,temperature,20.4,celsius,normal
2025-06-30 00:06:37,HVAC_001,vibration,0.77,hz,normal
2025-06-30 00:11:37,MOTOR_001,temperature,64.7,celsius,normal
2025-06-30 00:11:37,MOTOR_001,vibration,4.69,hz,normal
2025-06-30 00:11:37,MOTOR_002,temperature,53.2,celsius,normal
2025-06-30 00:11:37,MOTOR_002,vibration,5.47,hz,normal
2025-06-30 00:11:37,PUMP_001,temperature,51.7,celsius,normal
2025-06-30 00:11:37,PUMP_001,vibration,6.77,hz,normal
2025-06-30 00:11:37,PUMP_001,pressure,131.6,bar,normal
2025-06-30 00:11:37,PUMP_002,temperature,46.7,celsius,normal
2025-06-30 00:11:37,PUMP_002,vibration,5.52,hz,normal
2025-06-30 00:11:37,PUMP_002,pressure,114.2,bar,normal
2025-06-30 00:11:37,CONV_001,temperature,34.3,celsius,normal
2025-06-30 00:11:37,CONV_001,vibration,3.26,hz,normal
2025-06-30 00:11:37,CONV_002,temperature,39.2,celsius,normal
2025-06-30 00:11:37,CONV_002,vibration,2.93,hz,normal
2025-06-30 00:11:37,ROBOT_001,temperature,48.1,celsius,normal
2025-06-30 00:11:37,ROBOT_001,vibration,2.85,hz,normal
2025-06-30 00:11:37,ROBOT_002,temperature,46.5,celsius,normal
2025-06-30 00:11:37,ROBOT_002,vibration,1.72,hz,normal
2025-06-30 00:11:37,COMP_001,temperature,69.6,celsius,normal
2025-06-30 00:11:37,COMP_001,vibration,7.25,hz,normal
2025-06-30 00:11:37,COMP_001,pressure,3.8,bar,normal
2025-06-30 00:11:37,HVAC_001,temperature,21.9,celsius,normal
2025-06-30 00:11:37,HVAC_001,vibration,0.76,hz,normal
2025-06-30 00:16:37,MOTOR_001,temperature,51.8,celsius,normal
2025-06-30 00:16:37,MOTOR_001,vibration,7.13,hz,normal
2025-06-30 00:16:37,MOTOR_002,temperature,63.2,celsius,normal
2025-06-30 00:16:37,MOTOR_002,vibration,0.68,hz,normal
2025-06-30 00:16:37,PUMP_001,temperature,49.8,celsius,normal
2025-06-30 00:16:37,PUMP_001,vibration,9.46,hz,normal
2025-06-30 00:16:37,PUMP_001,pressure,133.0,bar,normal
2025-06-30 00:16:37,PUMP_002,temperature,47.6,celsius,normal
2025-06-30 00:16:37,PUMP_002,vibration,2.32,hz,normal
2025-06-30 00:16:37,PUMP_002,pressure,134.6,bar,normal
2025-06-30 00:16:37,CONV_001,temperature,31.4,celsius,normal
2025-06-30 00:16:37,CONV_001,vibration,4.9,hz,normal
2025-06-30 00:16:37,CONV_002,temperature,42.2,celsius,normal
2025-06-30 00:16:37,CONV_002,vibration,4.24,hz,normal
2025-06-30 00:16:37,ROBOT_001,temperature,55.0,celsius,normal
2025-06-30 00:16:37,ROBOT_001,vibration,3.06,hz,normal
2025-06-30 00:16:37,ROBOT_002,temperature,49.6,celsius,normal
2025-06-30 00:16:37,ROBOT_002,vibration,2.19,hz,normal
2025-06-30 00:16:37,COMP_001,temperature,74.1,celsius,normal
2025-06-30 00:16:37,COMP_001,vibration,6.02,hz,normal
2025-06-30 00:16:37,COMP_001,pressure,4.1,bar,normal
2025-06-30 00:16:37,HVAC_001,temperature,21.1,celsius,normal
2025-06-30 00:16:37,HVAC_001,vibration,0.56,hz,normal
2025-06-30 00:21:37,MOTOR_001,temperature,68.8,celsius,normal
2025-06-30 00:21:37,MOTOR_001,vibration,0.79,hz,normal
2025-06-30 00:21:37,MOTOR_002,temperature,54.7,celsius,normal
2025-06-30 00:21:37,MOTOR_002,vibration,3.78,hz,normal
2025-06-30 00:21:37,PUMP_001,temperature,58.0,celsius,normal
2025-06-30 00:21:37,PUMP_001,vibration,2.69,hz,normal
2025-06-30 00:21:37,PUMP_001,pressure,125.7,bar,normal
2025-06-30 00:21:37,PUMP_002,temperature,58.1,celsius,normal
2025-06-30 00:21:37,PUMP_002,vibration,4.11,hz,normal
2025-06-30 00:21:37,PUMP_002,pressure,129.1,bar,normal
2025-06-30 00:21:37,CONV_001,temperature,31.5,celsius,normal
2025-06-30 00:21:37,CONV_001,vibration,3.87,hz,normal
2025-06-30 00:21:37,CONV_002,temperature,42.3,celsius,normal
2025-06-30 00:21:37,CONV_002,vibration,1.55,hz,normal
2025-06-30 00:21:37,ROBOT_001,temperature,42.5,celsius,normal
2025-06-30 00:21:37,ROBOT_001,vibration,3.86,hz,normal
2025-06-30 00:21:37,ROBOT_002,temperature,41.3,celsius,normal
2025-06-30 00:21:37,ROBOT_002,vibration,2.86,hz,normal
2025-06-30 00:21:37,COMP_001,temperature,74.5,celsius,normal
2025-06-30 00:21:37,COMP_001,vibration,10.93,hz,normal
2025-06-30 00:21:37,COMP_001,pressure,4.1,bar,normal
2025-06-30 00:21:37,HVAC_001,temperature,19.4,celsius,normal
2025-06-30 00:21:37,HVAC_001,vibration,1.07,hz,normal
2025-06-30 00:26:37,MOTOR_001,temperature,56.2,celsius,normal
2025-06-30 00:26:37,MOTOR_001,vibration,7.74,hz,normal
2025-06-30 00:26:37,MOTOR_002,temperature,62.9,celsius,normal
2025-06-30 00:26:37,MOTOR_002,vibration,4.29,hz,normal
2025-06-30 00:26:37,PUMP_001,temperature,46.9,celsius,normal
2025-06-30 00:26:37,PUMP_001,vibration,2.94,hz,normal
2025-06-30 00:26:37,PUMP_001,pressure,136.5,bar,normal
2025-06-30 00:26:37,PUMP_002,temperature,47.9,celsius,normal
2025-06-30 00:26:37,PUMP_002,vibration,6.52,hz,normal
2025-06-30 00:26:37,PUMP_002,pressure,126.7,bar,normal
2025-06-30 00:26:37,CONV_001,temperature,47.8,celsius,normal
2025-06-30 00:26:37,CONV_001,vibration,0.38,hz,normal
2025-06-30 00:26:37,CONV_002,temperature,40.2,celsius,normal
2025-06-30 00:26:37,CONV_002,vibration,3.08,hz,normal
2025-06-30 00:26:37,ROBOT_001,temperature,41.7,celsius,normal
2025-06-30 00:26:37,ROBOT_001,vibration,2.1,hz,normal
2025-06-30 00:26:37,ROBOT_002,temperature,50.0,celsius,normal
2025-06-30 00:26:37,ROBOT_002,vibration,2.3,hz,normal
2025-06-30 00:26:37,COMP_001,temperature,74.1,celsius,normal
2025-06-30 00:26:37,COMP_001,vibration,5.52,hz,normal
2025-06-30 00:26:37,COMP_001,pressure,4.0,bar,normal
2025-06-30 00:26:37,HVAC_001,temperature,20.3,celsius,normal
2025-06-30 00:26:37,HVAC_001,vibration,0.57,hz,normal
2025-06-30 00:31:37,MOTOR_001,temperature,61.9,celsius,normal
2025-06-30 00:31:37,MOTOR_001,vibration,7.08,hz,normal
2025-06-30 00:31:37,MOTOR_002,temperature,67.1,celsius,normal
2025-06-30 00:31:37,MOTOR_002,vibration,3.13,hz,normal
2025-06-30 00:31:37,PUMP_001,temperature,50.1,celsius,normal
2025-06-30 00:31:37,PUMP_001,vibration,10.67,hz,normal
2025-06-30 00:31:37,PUMP_001,pressure,116.3,bar,normal
2025-06-30 00:31:37,PUMP_002,temperature,51.2,celsius,normal
2025-06-30 00:31:37,PUMP_002,vibration,10.21,hz,normal
2025-06-30 00:31:37,PUMP_002,pressure,126.9,bar,normal
2025-06-30 00:31:37,CONV_001,temperature,42.1,celsius,normal
2025-06-30 00:31:37,CONV_001,vibration,4.46,hz,normal
2025-06-30 00:31:37,CONV_002,temperature,31.2,celsius,normal
2025-06-30 00:31:37,CONV_002,vibration,3.23,hz,normal
2025-06-30 00:31:37,ROBOT_001,temperature,41.1,celsius,normal
