time,line_id,equipment_id,cycle_time,throughput,efficiency_score,energy_consumption,downtime_duration,defect_rate
2025-07-01 10:31:37,Line 1,PUMP_001,43.2,69.1,83.8,11.67,0,1.66
2025-07-01 10:31:37,Line 1,CONV_001,48.8,85.2,91.6,13.03,0,0.3
2025-07-01 10:31:37,Line 1,ROBOT_001,55.7,76.8,85.1,11.33,0,2.05
2025-07-01 10:31:37,Line 2,PUMP_002,56.7,76.5,87.5,10.99,0,0.51
2025-07-01 10:31:37,Line 2,CONV_002,42.4,82.8,87.6,11.08,0,0.65
2025-07-01 10:31:37,Line 2,ROBOT_002,43.1,79.5,86.5,11.3,0,1.79
2025-07-01 10:46:37,Line 1,MOTOR_001,42.6,68.0,78.6,11.48,0,2.93
2025-07-01 10:46:37,Line 1,MOTOR_002,61.9,67.8,86.2,10.87,0,2.21
2025-07-01 10:46:37,Line 1,PUMP_001,62.6,68.6,80.2,12.17,0,2.13
2025-07-01 10:46:37,Line 1,CONV_001,47.2,80.9,91.9,11.58,0,0.07
2025-07-01 10:46:37,Line 1,ROBOT_001,62.9,63.2,84.2,11.42,0,2.04
2025-07-01 10:46:37,Line 2,PUMP_002,57.9,97.7,86.6,11.68,0,1.99
2025-07-01 10:46:37,Line 2,CONV_002,52.4,116.6,76.8,14.01,0,2.12
2025-07-01 10:46:37,Line 2,ROBOT_002,59.4,115.5,86.5,13.7,0,1.38
2025-07-01 11:01:37,Line 1,MOTOR_001,43.3,67.7,86.7,11.67,0,1.38
2025-07-01 11:01:37,Line 1,MOTOR_002,43.5,82.3,93.2,12.88,0,0.63
2025-07-01 11:01:37,Line 1,PUMP_001,54.8,72.7,91.7,12.49,0,1.82
2025-07-01 11:01:37,Line 1,CONV_001,47.3,80.3,86.9,12.59,0,0.76
2025-07-01 11:01:37,Line 1,ROBOT_001,58.3,93.3,92.6,13.65,0,1.1
2025-07-01 11:01:37,Line 2,PUMP_002,48.0,131.2,76.4,14.72,0,1.86
2025-07-01 11:01:37,Line 2,CONV_002,46.3,117.1,81.4,12.53,0,1.56
2025-07-01 11:01:37,Line 2,ROBOT_002,65.2,107.5,86.6,13.22,0,1.18
2025-07-01 11:16:37,Line 1,MOTOR_001,58.7,134.3,91.3,13.8,0,0.92
2025-07-01 11:16:37,Line 1,MOTOR_002,49.0,103.6,86.0,12.46,0,0.63
2025-07-01 11:16:37,Line 1,PUMP_001,59.7,91.7,87.7,12.85,0,1.24
2025-07-01 11:16:37,Line 1,CONV_001,52.8,95.7,88.2,13.58,0,0.44
2025-07-01 11:16:37,Line 1,ROBOT_001,60.5,114.7,95.4,13.36,0,0.57
2025-07-01 11:16:37,Line 2,PUMP_002,56.4,58.2,88.5,11.02,0,1.47
2025-07-01 11:16:37,Line 2,CONV_002,41.2,77.3,83.0,10.49,0,1.39
2025-07-01 11:16:37,Line 2,ROBOT_002,39.9,56.3,94.8,9.76,0,1.21
2025-07-01 11:31:37,Line 1,MOTOR_001,51.7,90.4,85.2,12.42,0,2.46
2025-07-01 11:31:37,Line 1,MOTOR_002,43.9,69.2,77.2,12.32,0,2.3
2025-07-01 11:31:37,Line 1,PUMP_001,59.1,94.6,87.6,12.55,0,0.94
2025-07-01 11:31:37,Line 1,CONV_001,49.7,67.3,85.3,11.42,0,0.8
2025-07-01 11:31:37,Line 1,ROBOT_001,47.0,81.4,77.4,12.27,0,2.47
2025-07-01 11:31:37,Line 2,PUMP_002,58.7,63.0,83.8,11.47,0,1.12
2025-07-01 11:31:37,Line 2,CONV_002,42.9,67.3,89.9,10.83,0,0.26
2025-07-01 11:31:37,Line 2,ROBOT_002,58.3,59.2,89.5,10.38,0,1.29
2025-07-01 11:46:37,Line 1,MOTOR_001,47.3,115.6,79.4,13.12,0,2.08
2025-07-01 11:46:37,Line 1,MOTOR_002,63.4,101.8,82.3,12.49,0,2.74
2025-07-01 11:46:37,Line 1,PUMP_001,55.1,104.8,81.2,13.65,0,2.27
2025-07-01 11:46:37,Line 1,CONV_001,53.7,89.7,84.0,13.22,0,1.92
2025-07-01 11:46:37,Line 1,ROBOT_001,57.7,113.0,82.2,13.56,0,1.4
2025-07-01 11:46:37,Line 2,PUMP_002,51.4,94.1,90.1,11.7,0,1.84
2025-07-01 11:46:37,Line 2,CONV_002,50.4,95.7,84.4,11.43,0,1.91
2025-07-01 11:46:37,Line 2,ROBOT_002,56.9,83.9,85.0,11.09,0,1.16
2025-07-01 12:01:37,Line 1,MOTOR_001,56.1,96.5,82.3,12.6,0,2.57
2025-07-01 12:01:37,Line 1,MOTOR_002,53.1,90.5,91.4,12.31,0,1.63
2025-07-01 12:01:37,Line 1,PUMP_001,57.6,81.0,91.6,11.21,0,0.97
2025-07-01 12:01:37,Line 1,CONV_001,61.5,110.9,96.0,13.59,0,1.01
2025-07-01 12:01:37,Line 1,ROBOT_001,43.7,96.5,89.7,12.48,0,0.54
2025-07-01 12:01:37,Line 2,PUMP_002,46.4,94.0,90.9,11.36,0,1.33
2025-07-01 12:01:37,Line 2,CONV_002,44.1,78.8,82.0,11.48,0,0.86
2025-07-01 12:01:37,Line 2,ROBOT_002,60.2,85.4,86.9,12.73,0,1.65
2025-07-01 12:16:37,Line 1,MOTOR_001,46.0,98.8,99.8,12.15,0,0
2025-07-01 12:16:37,Line 1,MOTOR_002,56.3,80.3,90.1,12.84,0,1.16
2025-07-01 12:16:37,Line 1,PUMP_001,56.0,99.6,96.2,12.98,0,1.35
2025-07-01 12:16:37,Line 1,CONV_001,58.0,94.5,98.5,12.68,0,0.04
2025-07-01 12:16:37,Line 1,ROBOT_001,42.4,103.6,89.2,14.13,0,2.03
2025-07-01 12:16:37,Line 2,PUMP_002,51.7,69.2,78.7,10.61,0,1.7
2025-07-01 12:16:37,Line 2,CONV_002,49.9,80.0,85.6,11.9,0,2.37
2025-07-01 12:16:37,Line 2,ROBOT_002,59.2,86.3,91.0,11.9,0,1.78
2025-07-01 12:31:37,Line 1,MOTOR_001,45.1,122.2,83.1,13.76,0,0.87
2025-07-01 12:31:37,Line 1,MOTOR_002,55.1,108.6,86.3,13.21,0,0.97
2025-07-01 12:31:37,Line 1,PUMP_001,48.7,134.7,76.8,14.55,0,2.21
2025-07-01 12:31:37,Line 1,CONV_001,57.9,131.0,89.7,14.49,0,1.95
2025-07-01 12:31:37,Line 1,ROBOT_001,61.3,121.9,73.7,14.36,0,2.27
2025-07-01 12:31:37,Line 2,PUMP_002,44.8,105.3,97.8,11.94,0,0
2025-07-01 12:31:37,Line 2,CONV_002,43.6,108.1,100,12.13,0,0.19
2025-07-01 12:31:37,Line 2,ROBOT_002,51.1,87.0,94.8,12.01,0,1.51
2025-07-01 12:46:37,Line 1,MOTOR_001,43.9,76.9,85.7,12.36,0,0.86
2025-07-01 12:46:37,Line 1,MOTOR_002,46.3,87.1,81.7,11.58,0,2.81
2025-07-01 12:46:37,Line 1,PUMP_001,53.0,96.9,79.9,13.24,0.9,2.09
2025-07-01 12:46:37,Line 1,CONV_001,45.0,112.9,92.2,14.08,0,0.34
2025-07-01 12:46:37,Line 1,ROBOT_001,44.1,92.9,96.3,13.59,0,0
2025-07-01 12:46:37,Line 2,PUMP_002,47.6,59.4,86.3,9.86,0,0.86
2025-07-01 12:46:37,Line 2,CONV_002,48.0,85.4,97.9,12.16,0,0.99
2025-07-01 12:46:37,Line 2,ROBOT_002,46.5,62.6,83.9,9.99,0,1.09
2025-07-01 13:01:37,Line 1,MOTOR_001,45.0,59.5,86.7,10.75,0,1.93
2025-07-01 13:01:37,Line 1,MOTOR_002,49.5,78.7,73.1,11.17,0,2.91
2025-07-01 13:01:37,Line 1,PUMP_001,54.3,84.8,84.6,12.78,0,1.12
2025-07-01 13:01:37,Line 1,CONV_001,48.2,77.3,87.5,11.01,0,1.34
2025-07-01 13:01:37,Line 1,ROBOT_001,50.5,57.7,84.6,10.79,0,0.75
2025-07-01 13:01:37,Line 2,PUMP_002,57.9,77.2,90.3,11.57,0,0.97
2025-07-01 13:01:37,Line 2,CONV_002,48.1,65.2,95.8,9.95,0,1.36
2025-07-01 13:01:37,Line 2,ROBOT_002,52.5,63.9,96.0,10.59,0,0
2025-07-01 13:16:37,Line 1,MOTOR_001,51.4,75.5,87.8,11.72,0,0.59
2025-07-01 13:16:37,Line 1,MOTOR_002,43.7,73.8,94.2,11.68,0,0.49
2025-07-01 13:16:37,Line 1,PUMP_001,40.5,72.9,98.5,12.22,0,0.8
2025-07-01 13:16:37,Line 1,CONV_001,44.3,83.1,94.7,12.68,0,0
2025-07-01 13:16:37,Line 1,ROBOT_001,50.1,74.5,94.2,11.53,0,0.26
2025-07-01 13:16:37,Line 2,PUMP_002,50.5,92.9,87.7,11.87,0,0.23
2025-07-01 13:16:37,Line 2,CONV_002,48.5,118.3,96.1,13.07,0,0.28
2025-07-01 13:16:37,Line 2,ROBOT_002,40.4,112.5,89.0,13.22,0,0.85
2025-07-01 13:31:37,Line 1,MOTOR_001,57.4,127.6,100,14.65,0,0
2025-07-01 13:31:37,Line 1,MOTOR_002,42.6,94.8,96.7,11.76,0,1.05
2025-07-01 13:31:37,Line 1,PUMP_001,50.7,133.2,90.0,15.3,0,1.51
2025-07-01 13:31:37,Line 1,CONV_001,46.8,117.1,91.4,12.86,0,0.17
2025-07-01 13:31:37,Line 1,ROBOT_001,52.1,116.0,88.6,14.51,0,0.76
2025-07-01 13:31:37,Line 2,PUMP_002,46.6,92.8,82.6,11.93,0.6,1.76
2025-07-01 13:31:37,Line 2,CONV_002,49.6,96.0,88.6,12.44,0,0.69
2025-07-01 13:31:37,Line 2,ROBOT_002,54.9,102.3,97.2,12.3,0,0.55
2025-07-01 13:46:37,Line 1,MOTOR_001,48.6,87.9,85.3,12.01,0,1.41
2025-07-01 13:46:37,Line 1,MOTOR_002,50.5,74.9,75.1,11.46,0,1.78
2025-07-01 13:46:37,Line 1,PUMP_001,50.6,81.0,81.5,12.15,0,1.15
2025-07-01 13:46:37,Line 1,CONV_001,48.1,90.9,89.0,12.72,0,0.84
2025-07-01 13:46:37,Line 1,ROBOT_001,56.2,107.7,87.6,14.16,0,1.16
2025-07-01 13:46:37,Line 2,PUMP_002,42.2,85.0,100,10.97,0,0.34
2025-07-01 13:46:37,Line 2,CONV_002,50.9,97.8,100,11.94,0,0.04
2025-07-01 13:46:37,Line 2,ROBOT_002,49.5,94.5,89.4,11.9,0,0.86
2025-07-01 14:01:37,Line 1,MOTOR_001,53.9,129.5,88.1,13.76,0,1.99
2025-07-01 14:01:37,Line 1,MOTOR_002,64.7,139.7,80.1,15.28,0,1.93
2025-07-01 14:01:37,Line 1,PUMP_001,60.1,131.4,78.1,13.79,0,2.11
2025-07-01 14:01:37,Line 1,CONV_001,58.5,104.8,77.4,13.85,0,1.55
2025-07-01 14:01:37,Line 1,ROBOT_001,43.9,123.1,84.5,13.4,0,1.72
2025-07-01 14:01:37,Line 2,PUMP_002,61.1,83.9,87.1,11.83,0,0.64
2025-07-01 14:01:37,Line 2,CONV_002,63.7,73.2,82.4,11.3,0,2.41
2025-07-01 14:01:37,Line 2,ROBOT_002,50.8,75.8,81.1,10.73,0,2.23
2025-07-01 14:16:37,Line 1,MOTOR_001,57.6,101.6,81.0,13.84,0,1.79
2025-07-01 14:16:37,Line 1,MOTOR_002,44.5,95.2,91.1,12.74,0,0
2025-07-01 14:16:37,Line 1,PUMP_001,59.3,108.2,95.7,14.1,0,0
2025-07-01 14:16:37,Line 1,CONV_001,46.8,118.3,88.6,13.32,0,0.61
2025-07-01 14:16:37,Line 1,ROBOT_001,46.4,136.5,85.3,14.78,0,1.19
2025-07-01 14:16:37,Line 2,PUMP_002,47.7,82.7,78.4,11.29,0,2.2
2025-07-01 14:16:37,Line 2,CONV_002,43.8,76.9,89.6,10.94,0,0.99
2025-07-01 14:16:37,Line 2,ROBOT_002,50.2,93.1,92.4,12.54,0,1.52
2025-07-01 14:31:37,Line 1,MOTOR_001,43.0,60.3,83.2,11.0,0,2.53
2025-07-01 14:31:37,Line 1,MOTOR_002,54.3,74.7,88.6,12.66,0,1.26
2025-07-01 14:31:37,Line 1,PUMP_001,58.6,63.8,87.7,12.02,0,1.4
2025-07-01 14:31:37,Line 1,CONV_001,57.6,84.3,94.1,13.21,0,1.26
2025-07-01 14:31:37,Line 1,ROBOT_001,46.2,57.5,88.1,10.12,0,0.91
2025-07-01 14:31:37,Line 2,PUMP_002,60.9,101.8,74.8,11.82,0,1.56
2025-07-01 14:31:37,Line 2,CONV_002,60.7,102.0,78.0,12.63,0,1.78
2025-07-01 14:31:37,Line 2,ROBOT_002,47.2,116.2,83.3,13.66,0,2.54
2025-07-01 14:46:37,Line 1,MOTOR_001,44.0,116.3,87.2,14.02,0,1.3
2025-07-01 14:46:37,Line 1,MOTOR_002,66.0,108.3,86.1,12.87,0,0.5
2025-07-01 14:46:37,Line 1,PUMP_001,47.9,109.8,83.1,14.22,0,2.51
2025-07-01 14:46:37,Line 1,CONV_001,64.7,110.2,84.0,14.01,0,1.39
2025-07-01 14:46:37,Line 1,ROBOT_001,47.4,92.7,85.3,11.82,0,2.4
2025-07-01 14:46:37,Line 2,PUMP_002,59.1,89.8,78.2,11.36,0.3,1.51
2025-07-01 14:46:37,Line 2,CONV_002,58.5,98.8,92.9,12.9,0,0.66
2025-07-01 14:46:37,Line 2,ROBOT_002,63.3,76.3,85.0,11.32,0,1.01
2025-07-01 15:01:37,Line 1,MOTOR_001,54.3,63.3,74.6,11.86,0.3,2.71
2025-07-01 15:01:37,Line 1,MOTOR_002,56.3,83.0,89.0,12.78,0,0.68
2025-07-01 15:01:37,Line 1,PUMP_001,46.0,64.9,78.9,10.71,0,1.91
2025-07-01 15:01:37,Line 1,CONV_001,60.4,86.1,74.7,13.11,0,2.8
2025-07-01 15:01:37,Line 1,ROBOT_001,51.8,69.0,81.4,12.37,0,2.14
2025-07-01 15:01:37,Line 2,PUMP_002,67.8,79.1,87.4,11.89,0,1.6
2025-07-01 15:01:37,Line 2,CONV_002,64.0,75.6,85.4,11.29,0,1.59
2025-07-01 15:01:37,Line 2,ROBOT_002,54.3,79.1,86.1,11.74,0,2.1
2025-07-01 15:16:37,Line 1,MOTOR_001,39.7,116.7,98.6,13.19,0,0
2025-07-01 15:16:37,Line 1,MOTOR_002,39.7,132.9,90.4,14.88,0,1.28
2025-07-01 15:16:37,Line 1,PUMP_001,42.8,106.3,94.4,14.1,0,1.06
2025-07-01 15:16:37,Line 1,CONV_001,46.0,89.6,100,13.15,0,0.73
2025-07-01 15:16:37,Line 1,ROBOT_001,39.5,110.0,90.4,13.53,0,1.95
2025-07-01 15:16:37,Line 2,PUMP_002,58.5,68.6,96.1,10.99,0,1.14
2025-07-01 15:16:37,Line 2,CONV_002,51.1,82.9,96.2,11.21,0,0.78
2025-07-01 15:16:37,Line 2,ROBOT_002,37.8,84.0,91.4,12.25,0,0.66
2025-07-01 15:31:37,Line 1,MOTOR_001,41.0,92.0,90.4,11.93,0,1.16
2025-07-01 15:31:37,Line 1,MOTOR_002,46.9,82.0,79.8,12.21,0,1.3
2025-07-01 15:31:37,Line 1,PUMP_001,43.5,73.6,83.3,11.0,0,2.26
2025-07-01 15:31:37,Line 1,CONV_001,44.4,88.8,82.7,13.12,0,0.89
2025-07-01 15:31:37,Line 1,ROBOT_001,60.5,103.5,85.0,12.59,0,0.71
2025-07-01 15:31:37,Line 2,PUMP_002,54.4,109.9,81.5,13.3,0,1.91
2025-07-01 15:31:37,Line 2,CONV_002,51.3,137.8,78.1,15.3,0,2.25
2025-07-01 15:31:37,Line 2,ROBOT_002,46.4,134.1,78.2,13.22,0,3.06
2025-07-01 15:46:37,Line 1,MOTOR_001,46.0,85.4,93.3,11.76,0,0.11
2025-07-01 15:46:37,Line 1,MOTOR_002,45.3,80.5,85.6,11.5,0,1.01
2025-07-01 15:46:37,Line 1,PUMP_001,49.2,85.5,87.8,12.73,0,1.32
2025-07-01 15:46:37,Line 1,CONV_001,57.9,103.0,93.6,12.78,0,0.01
2025-07-01 15:46:37,Line 1,ROBOT_001,50.9,91.9,94.3,11.73,0,0
2025-07-01 15:46:37,Line 2,PUMP_002,44.0,82.9,84.6,10.69,0,2.27
2025-07-01 15:46:37,Line 2,CONV_002,50.4,70.7,84.7,11.41,0,0.86
2025-07-01 15:46:37,Line 2,ROBOT_002,59.6,63.2,90.0,9.91,0,1.38
2025-07-01 16:01:37,Line 1,MOTOR_001,47.5,103.3,81.5,13.23,0,2.32
2025-07-01 16:01:37,Line 1,MOTOR_002,47.0,86.4,76.6,12.5,0,2.72
2025-07-01 16:01:37,Line 1,PUMP_001,47.3,89.3,82.1,12.95,0,1.55
2025-07-01 16:01:37,Line 1,CONV_001,45.8,85.9,73.9,13.06,0,1.94
2025-07-01 16:01:37,Line 1,ROBOT_001,55.3,83.7,81.1,12.11,0,1.98
2025-07-01 16:01:37,Line 2,PUMP_002,53.4,86.9,92.9,11.9,0,0
2025-07-01 16:01:37,Line 2,CONV_002,40.1,71.9,87.8,11.37,0,1.75
2025-07-01 16:01:37,Line 2,ROBOT_002,55.5,78.3,96.9,11.88,0,1.18
2025-07-01 16:16:37,Line 1,MOTOR_001,55.2,99.3,80.0,12.4,0,2.96
2025-07-01 16:16:37,Line 1,MOTOR_002,47.4,105.1,93.9,12.71,0,0.44
2025-07-01 16:16:37,Line 1,PUMP_001,56.2,85.2,87.8,12.92,0,1.06
2025-07-01 16:16:37,Line 1,CONV_001,50.7,120.5,95.3,13.84,0,0.26
2025-07-01 16:16:37,Line 1,ROBOT_001,43.9,103.0,81.7,12.59,0,1.66
2025-07-01 16:16:37,Line 2,PUMP_002,53.7,85.3,89.9,10.84,0,1.06
2025-07-01 16:16:37,Line 2,CONV_002,53.2,85.2,90.5,12.21,0,0.01
2025-07-01 16:16:37,Line 2,ROBOT_002,56.7,105.2,95.4,13.09,0,0.38
2025-07-01 16:31:37,Line 1,MOTOR_001,43.2,90.0,90.7,12.28,0,1.62
2025-07-01 16:31:37,Line 1,MOTOR_002,42.4,64.7,100,11.97,0,0
2025-07-01 16:31:37,Line 1,PUMP_001,48.2,88.8,92.6,11.5,0,1.7
2025-07-01 16:31:37,Line 1,CONV_001,58.1,87.3,90.5,12.63,0,1.19
2025-07-01 16:31:37,Line 1,ROBOT_001,56.9,65.5,86.9,12.15,0,1.39
2025-07-01 16:31:37,Line 2,PUMP_002,47.1,75.5,78.6,11.33,0,2.36
2025-07-01 16:31:37,Line 2,CONV_002,51.0,106.2,80.4,12.3,0,1.22
2025-07-01 16:31:37,Line 2,ROBOT_002,48.2,91.4,82.9,12.53,0,2.07
2025-07-01 16:46:37,Line 1,MOTOR_001,61.4,71.9,87.0,11.45,0,0.71
2025-07-01 16:46:37,Line 1,MOTOR_002,54.8,61.4,88.6,10.52,0,1.03
2025-07-01 16:46:37,Line 1,PUMP_001,62.2,64.2,79.4,11.96,0,1.23
2025-07-01 16:46:37,Line 1,CONV_001,41.3,68.2,86.9,11.43,0,1.61
2025-07-01 16:46:37,Line 1,ROBOT_001,43.2,77.1,86.6,12.13,0,0.6
2025-07-01 16:46:37,Line 2,PUMP_002,50.9,86.7,94.6,11.58,0,0.98
2025-07-01 16:46:37,Line 2,CONV_002,43.0,103.9,100,12.29,0,0.84
2025-07-01 16:46:37,Line 2,ROBOT_002,46.8,100.0,98.4,12.67,0,0
2025-07-01 17:01:37,Line 1,MOTOR_001,47.6,111.2,100,12.71,0,0
2025-07-01 17:01:37,Line 1,MOTOR_002,47.1,112.8,93.5,13.3,0,1.36
2025-07-01 17:01:37,Line 1,PUMP_001,55.7,108.9,85.6,12.54,0,1.39
2025-07-01 17:01:37,Line 1,CONV_001,43.8,118.9,92.0,13.75,0,0
2025-07-01 17:01:37,Line 1,ROBOT_001,41.7,113.5,95.4,13.3,0,0.01
2025-07-01 17:01:37,Line 2,PUMP_002,44.4,95.5,85.5,11.54,0,2.25
2025-07-01 17:01:37,Line 2,CONV_002,55.1,80.5,89.8,12.25,0,0.94
2025-07-01 17:01:37,Line 2,ROBOT_002,59.1,74.8,82.2,11.82,0,1.23
2025-07-01 17:16:37,Line 1,MOTOR_001,42.7,83.6,81.3,12.35,0,2.78
2025-07-01 17:16:37,Line 1,MOTOR_002,48.0,101.8,78.1,13.61,0,1.22
2025-07-01 17:16:37,Line 1,PUMP_001,49.7,101.5,82.8,13.45,0,1.38
2025-07-01 17:16:37,Line 1,CONV_001,64.8,102.8,74.5,12.54,0,3.39
2025-07-01 17:16:37,Line 1,ROBOT_001,43.1,107.7,82.1,13.95,0,2.21
2025-07-01 17:16:37,Line 2,PUMP_002,54.4,72.2,86.0,11.82,0,1.73
2025-07-01 17:16:37,Line 2,CONV_002,53.1,62.1,74.7,11.3,0,3.07
2025-07-01 17:16:37,Line 2,ROBOT_002,65.4,72.8,77.4,11.6,0,2.4
2025-07-01 17:31:37,Line 1,MOTOR_001,66.0,74.6,75.0,11.44,0,2.85
2025-07-01 17:31:37,Line 1,MOTOR_002,46.9,86.0,81.0,12.19,0,1.36
2025-07-01 17:31:37,Line 1,PUMP_001,58.3,80.7,88.0,11.6,0,0.69
2025-07-01 17:31:37,Line 1,CONV_001,66.6,78.1,86.3,12.77,0,0.85
2025-07-01 17:31:37,Line 1,ROBOT_001,56.4,90.6,74.6,12.65,0.6,3.12
2025-07-01 17:31:37,Line 2,PUMP_002,48.8,103.1,88.0,12.24,0,0.63
2025-07-01 17:31:37,Line 2,CONV_002,40.6,114.5,82.7,13.8,0,1.02
2025-07-01 17:31:37,Line 2,ROBOT_002,55.0,91.5,95.5,12.27,0,0.31
2025-07-01 17:46:37,Line 1,MOTOR_001,62.8,74.7,90.3,10.76,0,1.14
2025-07-01 17:46:37,Line 1,MOTOR_002,51.1,100.2,78.7,13.92,0,1.38
2025-07-01 17:46:37,Line 1,PUMP_001,45.1,101.9,87.3,12.9,0,1.84
2025-07-01 17:46:37,Line 1,CONV_001,60.7,83.9,79.5,11.72,0,2.83
2025-07-01 17:46:37,Line 1,ROBOT_001,53.9,84.3,87.6,11.32,0,2.24
2025-07-01 17:46:37,Line 2,PUMP_002,43.1,78.1,91.3,11.09,0,1.67
2025-07-01 17:46:37,Line 2,CONV_002,56.1,71.0,86.5,10.28,0.5,2.1
2025-07-01 17:46:37,Line 2,ROBOT_002,47.8,67.6,95.1,10.74,0,0.89
2025-07-01 18:01:37,Line 1,MOTOR_001,58.4,88.6,86.9,13.02,0,1.81
2025-07-01 18:01:37,Line 1,MOTOR_002,53.3,80.6,86.8,12.62,0,0.54
2025-07-01 18:01:37,Line 1,PUMP_001,55.4,99.8,91.2,13.29,0,0.29
2025-07-01 18:01:37,Line 1,CONV_001,58.4,97.9,85.2,12.24,0,0.87
2025-07-01 18:01:37,Line 1,ROBOT_001,63.3,103.7,84.3,12.36,0,1.08
2025-07-01 18:01:37,Line 2,PUMP_002,57.5,110.8,100,13.13,0,0
2025-07-01 18:01:37,Line 2,CONV_002,53.2,101.6,87.5,11.77,0,1.56
2025-07-01 18:01:37,Line 2,ROBOT_002,40.6,87.5,90.5,11.84,0,1.91
2025-07-01 18:16:37,Line 1,MOTOR_001,47.3,125.2,87.9,13.71,0,0.95
2025-07-01 18:16:37,Line 1,MOTOR_002,66.2,90.3,77.4,12.91,0,3.17
2025-07-01 18:16:37,Line 1,PUMP_001,60.0,124.7,85.4,15.21,0,2.44
2025-07-01 18:16:37,Line 1,CONV_001,57.2,102.3,89.5,13.11,0,1.25
2025-07-01 18:16:37,Line 1,ROBOT_001,55.6,111.4,76.8,14.13,0,2.1
2025-07-01 18:16:37,Line 2,PUMP_002,55.6,97.2,95.5,11.87,0,0.34
2025-07-01 18:16:37,Line 2,CONV_002,47.6,91.6,93.6,12.19,0.1,0
2025-07-01 18:16:37,Line 2,ROBOT_002,40.0,113.8,84.9,12.72,0,1.05
2025-07-01 18:31:37,Line 1,MOTOR_001,54.4,62.8,81.4,12.06,0,0.97
2025-07-01 18:31:37,Line 1,MOTOR_002,42.8,76.6,80.0,11.7,0,2.58
2025-07-01 18:31:37,Line 1,PUMP_001,56.9,60.9,77.2,10.76,0,2.56
2025-07-01 18:31:37,Line 1,CONV_001,45.8,64.8,89.8,11.28,0,0.04
2025-07-01 18:31:37,Line 1,ROBOT_001,49.2,62.5,81.6,11.13,0.2,1.17
2025-07-01 18:31:37,Line 2,PUMP_002,57.7,90.6,80.1,11.81,0,2.02
2025-07-01 18:31:37,Line 2,CONV_002,45.1,119.6,86.5,12.58,0,1.25
2025-07-01 18:31:37,Line 2,ROBOT_002,60.1,94.1,97.3,12.34,0,0.43
2025-07-01 18:46:37,Line 1,MOTOR_001,58.4,97.1,97.2,11.9,0,0.59
2025-07-01 18:46:37,Line 1,MOTOR_002,51.2,109.7,81.7,13.82,0,1.51
2025-07-01 18:46:37,Line 1,PUMP_001,39.4,136.4,81.8,14.28,0,1.37
2025-07-01 18:46:37,Line 1,CONV_001,57.2,117.2,87.8,14.64,0,0.8
2025-07-01 18:46:37,Line 1,ROBOT_001,43.1,114.2,94.8,13.9,0,0.65
2025-07-01 18:46:37,Line 2,PUMP_002,51.6,94.1,92.3,11.86,0,0.24
2025-07-01 18:46:37,Line 2,CONV_002,55.2,112.3,98.7,13.67,0,0.02
2025-07-01 18:46:37,Line 2,ROBOT_002,45.2,95.2,92.7,11.8,0,0.78
2025-07-01 19:01:37,Line 1,MOTOR_001,46.9,116.5,90.3,12.85,0,0.43
2025-07-01 19:01:37,Line 1,MOTOR_002,46.5,113.3,84.7,13.04,0,1.76
2025-07-01 19:01:37,Line 1,PUMP_001,45.3,110.1,90.1,14.2,0,0.74
2025-07-01 19:01:37,Line 1,CONV_001,56.8,89.9,88.8,12.75,0,2.01
2025-07-01 19:01:37,Line 1,ROBOT_001,42.9,104.4,84.8,13.0,0,0.66
2025-07-01 19:01:37,Line 2,PUMP_002,60.5,109.9,82.6,12.94,0,2.74
2025-07-01 19:01:37,Line 2,CONV_002,66.9,93.1,76.7,11.64,0,2.71
2025-07-01 19:01:37,Line 2,ROBOT_002,49.4,96.2,72.5,11.84,0,1.84
2025-07-01 19:16:37,Line 1,MOTOR_001,48.1,111.0,91.9,14.06,0,0.99
2025-07-01 19:16:37,Line 1,MOTOR_002,49.9,120.6,88.8,13.79,0,1.64
2025-07-01 19:16:37,Line 1,PUMP_001,44.4,107.3,92.4,13.87,0,0
2025-07-01 19:16:37,Line 1,CONV_001,59.7,115.0,82.2,12.79,0,0.86
2025-07-01 19:16:37,Line 1,ROBOT_001,55.2,84.2,79.4,12.05,0,1.51
2025-07-01 19:16:37,Line 2,PUMP_002,39.7,95.2,96.6,12.16,0,1.31
2025-07-01 19:16:37,Line 2,CONV_002,57.1,90.0,91.2,11.84,0,1.87
2025-07-01 19:16:37,Line 2,ROBOT_002,46.5,72.2,97.9,11.94,0,0
2025-07-01 19:31:37,Line 1,MOTOR_001,43.6,82.0,92.7,12.04,0,1.13
2025-07-01 19:31:37,Line 1,MOTOR_002,50.4,74.8,93.5,11.42,0,0.01
2025-07-01 19:31:37,Line 1,PUMP_001,43.1,79.3,87.6,12.72,0,1.16
2025-07-01 19:31:37,Line 1,CONV_001,55.1,99.3,90.8,12.79,0,1.12
2025-07-01 19:31:37,Line 1,ROBOT_001,58.2,75.7,86.8,12.27,0,1.2
2025-07-01 19:31:37,Line 2,PUMP_002,55.4,73.2,91.5,10.55,0,0
2025-07-01 19:31:37,Line 2,CONV_002,43.8,100.1,84.3,12.31,0,2.35
2025-07-01 19:31:37,Line 2,ROBOT_002,58.0,96.3,94.2,13.06,0,1.21
2025-07-01 19:46:37,Line 1,MOTOR_001,47.6,116.9,92.0,14.54,0,1.3
2025-07-01 19:46:37,Line 1,MOTOR_002,59.3,125.1,80.2,14.59,0,1.16
